,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64
3998,0.018188,0.46826999999999996,0.020564,1.048,-81.777,0.0,0.028602,1.1355,1.2117,0.53173,0.053775,0.066722,0.028669999999999998,0.028602,4919.9,0.074189,2.1355,0.028602,0.023604,82.872002,1.1129,0.053775,0.015009999999999999,0.14609,0.11727,0.051951,2.1362,0.037337999999999996,4.8449,0.37968999,0.02362,138.15,2.642,2.4186,0.07916799999999999,1.2117,127.23,0.5331,0.06533499799999999,0.02217,0.26052,0.044379,132.46001,49.584998999999996,0.066111,0.40618000000000004,88.66500000000002,0.047636000000000005,0.039313,0.95936,0.42867,0.3785,0.96544,0.96793,1438.9,0.06533499799999999,0.034206,0.97645003,0.002574,4.4044,7.3611,129.13,2.8267,2.2001
855,0.006027,0.098735,0.5553100000000001,6.6243,118.17,0.011631,0.011715,9.1282,1.485,0.9012700000000001,0.011715,0.11865,0.046252999,0.011715,524.6900000000002,0.69565,10.128,0.011715,0.0078889998,21.250999,1.0697,0.007595,0.0040580002,0.022045,0.84951,0.63804,,1.6052,3.4444,-0.19355001,0.0078889998,24.389,14.966,14.966,0.007345,1.485,,0.9012700000000001,0.0049459999,3.9366,0.050975,0.0051139997999999996,65.226997,43.976002,0.069707,5.7486,21.357,-0.049375,-0.033248997999999995,6.6243,0.098735,0.066819,2.6052,2.6052,1544.9,0.0049459999,0.006687,0.99217999,0.0,17.176,8.3001,24.268,15.04,4.2925
3724,0.14676,0.13432,0.51194,5.096,92.382,0.31384,0.18195,6.2741,1.1262,0.8427399999999999,0.18195,1.4558,0.16288,0.18195,214.14,1.7045,7.4449,0.18195,0.12943999,51.207001,1.0036,0.17678,0.10440999999999999,0.29695,0.8427399999999999,1.4425,1.4163,1.41,4.1776,0.043095997999999996,0.12943999,36.549,9.9866,1.3161,0.17678,1.4563,47.099,0.8520700000000001,0.12577,0.64202,0.019734,0.12577,144.55,93.34700000000001,0.74424,3.5183,57.666000000000004,0.12978,0.092331,4.7418,0.12498,0.10013,2.3211,2.3468,7705.8999,0.11202000000000001,0.17415,0.88797998,0.011078,7.127999999999999,3.9101,32.455002,11.245999999999999,3.8715
3234,-0.056383,0.79678,0.075831,1.2822,-23.531,-0.086198,-0.056383,0.25505,2.1801,0.20322,-0.053804,-0.20985,-0.02138,-0.056383,-6239.4,-0.058499,1.2551,-0.056383,-0.025862998999999998,19.452,1.5686,0.0,-0.025862998999999998,-0.13365,0.02155,-0.058499,0.0,0.11569000000000002,4.3273,0.34804001,-0.051713000999999995,55.687,6.5545,2.2102,0.008371,2.1801,0.54856,0.61945,0.0038399999,0.41738000000000003,2.7179,0.0,38.904999,19.452,-0.48528000000000004,0.8498100000000001,24.081,-0.009772,-0.0044820001,0.43238000000000004,0.26868000000000003,0.15257,0.31003000000000003,0.9450200000000001,1611.2,0.19220001,-0.27744,0.81288999,2.0481,18.764,18.764,44.984001,8.114,3.3259
4662,0.027769,0.56872,0.14793,1.3907,-36.721,0.0,0.035851,0.75834,1.9051,0.43128,0.056623,0.09468700000000001,0.053018998,0.035851,2055.1,0.17761,1.7583,0.035851,0.018818,56.691002000000005,1.1481,0.051417,0.014575999999999999,0.009584,0.38781,0.1634,2.4753,0.31245,5.0688,0.28422001,0.0287,90.299,4.0889999999999995,2.7223,0.37467,1.9051,1.9482,0.54967,0.19666,0.07589,0.16262000000000001,0.026989,95.376999,38.686001,0.093848,0.60919,69.76,-0.01374,-0.0072120000000000005,0.92586,0.37863,0.24456,0.91094,1.161,1.3907,0.19666,0.064388,0.81298,0.27451,6.4384,9.4349,72.541,5.0317,4.0239
3078,0.075494,0.088948,0.56492,7.6065,74.29900000000002,0.0,0.10304,10.243,2.1253,0.91105,0.10396,1.205,0.064678997,0.10304,236.18,1.5454,11.243,0.10304,0.048480999000000004,23.643998999999997,1.0279,0.073034,0.035521999,0.39445,0.50205,1.2358,79.053,1.6159999999999999,3.5491,-0.07444199900000001,0.048914999,15.263,23.914,22.99,0.080404,2.1253,,0.91105,0.037831999,3.0345,0.027591,0.034364,67.14299799999999,43.499001,0.5483600000000001,5.9965,24.574,0.038607999999999996,0.018165999999999998,7.3125,0.085509,0.041816000000000006,2.6062,2.6062,2000.1,0.037831999,0.082864,0.95226997,0.0,15.437000000000001,8.391,14.685,24.855,6.0797
1449,0.025068,0.6409100000000001,0.079186,1.1448,-35.765,0.0,0.032452999999999996,0.56029,2.0673,0.35909,0.054374,0.05935700000000001,0.030772001,0.032452999999999996,3677.3,0.09925700000000001,1.5603,0.032452999999999996,0.015698001,46.905998,1.0166,0.048088,0.012126000000000001,0.060318,0.33699,0.087736,2.1936,0.21168,4.1997,0.30089,0.026303001,98.816,3.6937,3.1510000000000002,0.047787,2.0673,6.7772,0.41225,0.023116,0.054768,0.26957,0.023262,105.23,58.32,0.09436,0.65892,48.016000000000005,0.016926,0.0081879999,0.9766100000000001,0.54673,0.27073,0.95993,1.102,1254.1,0.023116,0.06981,0.98439997,0.14803,7.7814,6.2586,96.531998,3.7811,5.5262
3320,0.06214,0.24411,0.64379,6.127999999999999,26.088,0.1723,0.078073,2.9665,1.0935,0.72414,0.078073,0.62187,0.10882,0.078073,739.83,0.49336,4.0966,0.078073,0.070543997,188.12,1.0559,0.091002,0.056148,0.21677,0.72414,0.42808,0.8991299999999999,2.7910000000000004,4.5579,0.15424000000000002,0.070543997,45.276,8.0617,0.3728,0.091002,1.1123,1.6779,0.8427,0.08222600099999999,0.60946,0.060178999999999996,0.08222600099999999,228.49001,40.374001,0.10894000000000001,1.5846,205.7,0.048644,0.043953001,3.1517,0.12555,0.12404000000000001,3.1394,3.6534,23263.0,0.085492,0.085812,0.91451001,0.16372,1.9403,9.0404,41.404999,8.8154,4.798
5592,-0.25151,1.2011,-0.53881,0.52187,-79.63,-0.1619,-0.25151,-0.16773,2.4623,-0.20146,-0.19401,-0.22319,-0.10214,-0.25151,-1743.1,-0.2094,0.83255,-0.25151,-0.10214,34.887001,0.85534,-0.17812999999999998,-0.10214,-0.38659,-0.37189,-0.2094,-2.3043,-1.3082,3.2467,0.48385999,-0.073266998,148.65,3.1645,2.969,-0.9983,3.392,40.773,-0.19280999999999998,-0.40542999,0.021613999999999998,-0.22476999999999997,-0.072342001,83.566002,48.68,-1.0687,0.23046,24.088,-0.17812999999999998,-0.072342001,0.48962,1.1269,0.316,-0.48915,-0.46815,-951.0,-0.12379000000000001,1.2484,0.84680998,-0.042944,10.462,7.497999999999999,167.05,2.185,5.9786
804,0.072823,0.64147,0.47476,2.1248,137.87,0.0,0.092507,0.55893,1.2725,0.35853,0.11737,0.21916999999999998,0.08738599699999999,0.092507,2105.5,0.17336,1.5589,0.092507,0.07269500200000001,7.855999900000001,1.474,0.11727,0.057227001,0.13028,0.29341999999999996,0.14267,4.7173,4.602,3.6468,0.45783999999999997,0.08672200099999999,130.62,2.7944,1.8387,0.093057,1.2725,4.0238,0.5746100000000001,0.073127002,0.14612999999999998,0.15727,0.092151001,239.55,231.69,2.6588,2.0599,8.4758,0.098571,0.077459998,1.3981,0.42208,0.35786,3.4754,5.57,2105.3,0.073127002,0.20310999999999998,0.92895001,0.6026699999999999,46.461000000000006,1.5754,121.07,3.0149,12.335
1260,0.21491999999999997,0.41453,0.15974000000000002,1.5851,-24.605,0.083726,0.16887,1.4124,1.8422,0.5854699999999999,0.19086,0.61848,0.11846,0.16887,693.37,0.52642,2.4124,0.16887,0.091669001,46.800999,1.3644,0.18097,0.11665999999999999,-0.099392,0.083726,0.6375,8.2292,0.28163,6.1746,0.22502001,0.091669001,63.766999999999996,5.7753,3.804,0.2793,1.8422,1.3893,0.72696,0.15161,0.098837,0.059994000000000006,0.098238997,80.403,33.603001,0.9098700000000001,0.71997,54.674,0.13163,0.071451999,1.044,0.27304,0.17315,1.0322,1.2816,1.5851001,0.15161,0.0,0.86023003,0.24166999999999997,7.7991,10.862,54.098999,6.7469,3.2477
2675,0.039306,0.08211399999999999,0.78233,10.527000000000001,429.36,0.37088000000000004,0.048728,11.052999999999999,1.0802,0.90764,0.048728,0.59342,0.11216,0.048728,457.84,0.7972199999999999,12.177999999999999,0.048728,0.083483003,98.543999,0.89479,0.043389,0.067341,0.45833,0.90764,0.68248,0.80296,5.7715,4.6912,-0.18673,0.083483003,55.466,6.5806,0.5284,0.043389,0.59062,,0.90764,0.074336,2.3301,0.044900999999999996,0.074336,420.92999000000003,322.38,0.24943,8.6084,106.44,0.026652999999999996,0.045664000999999996,10.527000000000001,0.08211399999999999,0.15195999999999998,6.6959,6.6959,38419.0,0.07421900299999999,0.043305,0.9257799999999999,0.0,3.7039,1.1322,51.348999,7.1082,4.306
2975,0.077737,0.46369,0.090932,1.2952,-2.3324,0.18625999999999998,0.097861,1.0819,1.0581,0.50165,0.097861,0.31771,0.076504,0.097861,1166.9,0.31278,2.1566,0.097861,0.051621001,19.496,1.0149,0.10440999999999999,0.041005999,0.22499,0.50165,0.26938,0.58276,0.15129,5.2228,0.17478999,0.051621001,62.748000000000005,5.8169,0.22518000000000002,0.10440999999999999,1.8985,1.9122,0.65732,0.055077000999999993,0.43278,0.10057,0.055077000999999993,51.146,31.649,0.76768,0.96646,20.629,0.057239,0.030192998999999998,0.8603700000000001,0.30801999999999996,0.17190999999999998,0.83462,1.0936,15187.0,0.05489600099999999,0.15496,0.94510001,0.31033,18.721,11.533,59.304001,6.1547,3.1541
4171,0.088676,0.035016000000000005,0.79191,,119.16,0.27111,0.11033,27.378,1.0891,0.95867,0.11033,,0.09866599699999999,0.11033,89.72799999999998,4.0678,28.559,0.11033,0.076421998,91.768997,0.9339799999999999,0.1032,0.061425,0.33735,0.95867,3.4495,0.77852,3.8057,4.0687,-0.12591,0.076421998,0.0,,2.9471,0.1032,1.4515,12.25,0.9936799999999999,0.07148300099999999,,0.008508,0.07148300099999999,145.21001,53.436001,0.24431,,99.946,0.071085,0.049240001,22.616,0.0,0.0,4.607,4.7753,9275.5,0.08180899900000001,0.092499,0.91819,0.036525,3.9774,6.8306,0.0,,6.9376
3013,0.1503,0.19505,0.68948,5.2974,172.37,0.0,0.18588,4.127,1.4267,0.80495,0.18902,1.1585,0.14010999999999998,0.18588,356.16,1.0248,5.127000000000001,0.18588,0.13028,25.198,1.125,0.18044000000000002,0.10535,0.5482199999999999,0.78923,0.84242,57.38399999999999,4.5944,3.5024,-0.22431999,0.13032,47.03,7.7611,6.3842,0.18148,1.4267,,0.80495,0.12720001,3.2197,0.033434,0.12648,85.280998,60.083,1.526,4.6835,28.87,0.16643,0.11665,4.3576,0.16044,0.12885,5.3638,5.3638,2192.3999,0.12720001,0.18672,0.88783997,0.0,14.485,6.0749,41.047001,8.892099999999997,9.5067
5703,-0.10518,0.6351399999999999,-0.011561,0.9735,-79.946,-0.10518,-0.10747999999999999,0.46033999999999997,0.94288,0.29239,-0.10747999999999999,-0.24636999999999998,-0.11682000000000001,-0.10747999999999999,-2157.0,-0.16922,1.5744,-0.10747999999999999,-0.11682000000000001,75.18,0.80492,-0.046238,-0.11432,-0.10747999999999999,0.29239,-0.1656,,-0.020095,4.5465,0.68739003,-0.11682000000000001,163.18,2.2368,-0.072799,-0.046238,0.9434,1.1825,0.49128,-0.050255000999999994,0.042024,-0.45161,-0.050255000999999994,161.21001,86.027,-0.55501,0.5391,70.88600000000001,-0.046238,-0.050255000999999994,0.66865,0.43625,0.44706999999999997,0.50822,0.8539399999999999,-406.88,-0.060580999,-0.35972,1.0606,0.68024,4.855,4.2428,173.07001,2.109,1.5992
3459,0.11027,0.15818,0.66862,5.2481,76.988,0.0,0.1367,5.3219,1.1591,0.8418200000000001,0.14271,0.86855,0.12097999999999999,0.1367,411.72,0.8865299999999999,6.3219,0.1367,0.11794,141.74001,1.169,0.13948,0.09513100199999999,0.24384,0.8364799999999999,0.7194,23.215999999999998,3.8429,4.051,-0.10056,0.11798,56.638999999999996,6.4443,6.4122,0.14481,1.1591,476.92,0.8426100000000001,0.12493,1.7606,0.03687,0.12032999999999999,172.85001,31.114,0.24498000000000003,2.3884,161.97,0.13595,0.11729,5.222,0.15739,0.15517999999999998,4.8384,4.8429,7519.2002,0.12493,0.13099,0.88265002,0.000936,2.5752,11.731,49.563,7.3644,6.662000000000001
472,0.071457,0.57053,0.2304,2.3746,44.49,0.0,0.090024,0.75277,1.0771,0.42946999999999996,0.093653,0.5371100000000001,0.14622000000000002,0.090024,1322.2,0.27605,1.7528,0.090024,0.083577998,39.761002000000005,1.3114,0.089267,0.06633999900000001,0.31246999999999997,0.071457,0.2435,24.603,0.38273,5.307,0.43121001,0.083608001,62.59,5.8316,1.7132,0.099694,1.0771,0.8247899999999999,0.76977,0.092556,0.63638,0.12133,0.082875997,98.726997,58.966,0.6089899999999999,1.6746,43.817,0.021799000000000002,0.020238001000000002,0.69762,0.16760999999999998,0.17148,0.71343,1.2787,46722.0,0.092556,0.16638,0.91698003,0.7923600000000001,9.1798,6.19,56.797001,6.4264,1.7893
4951,0.33496,0.12482,0.62122,7.5561,88.706,0.0,0.41428999999999994,7.0117,1.8281,0.87518,0.41436000000000006,4.3723,0.25720999,0.41428999999999994,96.891,3.7671,8.0117,0.41428999999999994,0.22662,56.175999,1.264,0.3951,0.18323,0.9248799999999999,0.86793,3.1315,6053.3,2.1872,3.9949,-0.016077001,0.22666,24.148000000000003,15.115,11.475,0.39589,1.8281,,0.87518,0.21654999,1.6351,0.009225,0.21611999999999998,112.02,55.841,1.1905,4.5868,71.703,0.33919,0.18554001,5.7362,0.09475499999999999,0.06615800000000001,3.0814,3.0814,6139.1001,0.21654999,0.38273,0.7760699999999999,0.0,6.4975,6.5364,18.919001,19.293,6.4366
565,0.16122,0.32615,0.078967,1.31,-17.121,0.0,0.19158,2.0661,1.2338,0.67385,0.19721,0.75215,0.20146,0.19158,478.95,0.76208,3.0661,0.19158,0.15527999,35.818001,1.0885,0.19699,0.13067,0.37114,0.34823000000000004,0.66898,34.97,0.11850999999999999,5.7754,0.25505999,0.15937001,88.74700000000001,4.1128,3.2119,0.18621,1.2338,,0.67385,0.15093,0.064625,0.042808,0.15966,93.844002,58.026001,1.3316,0.8346899999999999,42.185,0.14001,0.11348,1.0231,0.25471,0.24314000000000002,1.0113,1.0113,47078.0,0.15093,0.23925,0.84723997,0.0,10.19,6.2903,75.351997,4.8439,1.8516
5535,-0.51794,1.4851,-0.6833600000000001,0.51859,-168.12,-1.2465,-0.51794,-0.32661,2.0637,-0.48503999999999997,-0.42368999999999996,-0.36488000000000004,-0.23071999999999998,-0.51794,-1138.5,-0.32061,0.67335,-0.51794,-0.25097999,78.029999,1.0997,-0.42448,-0.25097999,-1.071,-1.7645,-0.32061,-4.5036,-2.5903,4.2152,0.70946997,-0.20784999,207.12,1.7682,1.69,-0.43776000000000004,2.0862,,-0.48503999999999997,-0.21213,0.034552,-0.12936,-0.20569,121.52,43.493,-1.1740000000000002,0.34535,64.373,-0.46629,-0.22595,0.49567,1.4195,0.5674600000000001,-1.8386,-1.8386,-11216.0,-0.21216001,1.0678,1.2031,0.0,4.6777,8.3922,251.06,1.4538,7.8224
2892,-0.20137,0.30574,0.39305999999999996,2.2856,-27.17,0.0,-0.20137,2.2707,2.8626,0.69426,-0.15684,-0.65861,-0.061361998,-0.20137,-635.3200000000002,-0.5745100000000001,3.2707,-0.20137,-0.07034400099999999,78.443001,0.95468,-0.16295,-0.07034400099999999,-0.45093999999999995,0.27960999999999997,-0.5745100000000001,-3.6601,1.305,3.2274,0.09410600400000001,-0.06892999999999999,36.803000000000004,9.9178,9.9178,-0.16971,2.8626,,0.69426,-0.059285998,0.13451,-0.07426,-0.056924999000000004,83.859001,5.4152999,-0.32731,0.27342,74.053,-0.18866,-0.06590700099999999,2.2856,0.30574,0.10082999999999999,2.305,2.305,663.56,-0.059285998,-0.29004,1.0696,0.0,4.6530000000000005,67.402,38.984001,9.3627,9.5041
5281,0.2281,0.13587,0.60252,5.4344,28.230999999999998,0.41572,0.2875,6.3381,1.1704,0.86118,0.2875,2.1159,0.17812999999999998,0.2875,149.35,2.4439,7.3598,0.2875,0.15422,39.951,1.7421,0.26145,0.12236,0.5163300000000001,0.86118,2.0067,1.6415,2.3031,4.4646,0.015366,0.15422,31.136999999999997,11.722000000000001,1.9242,0.26145,1.8979,,0.86118,0.14025,2.8283,0.014597999999999998,0.14025,69.331001,29.379998999999998,1.1179,3.9326,46.76,0.21688000000000002,0.11634000000000001,5.4344,0.13587,0.08530800000000001,3.2918,3.2918,17561.0,0.14561,0.26487,0.85439003,0.0,9.1361,12.424000000000001,26.603001000000003,13.72,7.1258
2332,0.058727999999999995,0.26892,0.46028,2.8044,29.824,0.0,0.072505,2.7186,2.7006,0.7310800000000001,0.079705,0.28423000000000004,0.041839,0.072505,868.6900000000002,0.42017,3.7186,0.072505,0.026848,31.594998999999998,1.0302,0.077973,0.021746,0.15561,0.61611,0.36894,10.829,1.6171,2.7589,-0.013669999999999998,0.026853001,35.469,10.290999999999999,9.7614,0.075579,2.7006,,0.7310800000000001,0.027985998999999998,1.2475,0.07567,0.028873000000000003,53.674999,22.08,0.25123,1.8880000000000001,32.504,0.037487,0.013881000000000001,2.6602,0.25509,0.097176,2.5685,2.5685,264.20999,0.027985998999999998,0.08033,0.97319001,0.0,11.552999999999999,16.531,34.477001,10.587,9.4879
4007,0.051967,0.45888999999999996,0.12904000000000002,1.4113,17.229,0.0,0.051967,1.1792,1.5167,0.5411100000000001,0.09450499999999999,0.16566,0.09536100199999999,0.051967,1158.1,0.31517,2.1792,0.051967,0.034263998,11.110999999999999,0.94158,0.064982,0.034263998,0.22179000000000001,0.089452,0.31517,1.5276,0.23155,3.7783,0.20078,0.045288,77.652,4.7005,3.2132,0.042129,1.5167,4.2859,0.63363,0.027776999,0.54546,0.09703099999999999,0.042846002,65.369003,54.257999,1.1255,1.2642,11.429,-0.027681,-0.018251,0.9647899999999999,0.3137,0.21274,0.971,1.137,774.52002,0.027776999,0.096039,0.96713001,0.171,32.849000000000004,6.7271,75.495003,4.8348,2.7216
3593,0.044251,0.22280999999999998,0.16829000000000002,1.7553,-11.937999999999999,0.14694000000000002,0.058039,3.3961,1.0416,0.75669,0.058039,0.26048000000000004,0.07346100400000001,0.058039,578.99,0.63041,4.4881,0.058039,0.030354001000000002,42.456001,1.054,0.072003,0.023143001,0.15717,0.75669,0.56853,0.39224000000000003,0.27639,4.6001,0.11540999999999998,0.030354001000000002,44.303999999999995,8.2386,0.32315,0.072003,1.9358,,0.75669,0.037656002,0.027614999999999997,0.047436,0.037656002,73.483002,31.026999999999997,0.19896,0.7571,44.224,-0.010422,-0.0054509998,1.7553,0.22280999999999998,0.12138,1.2427,1.2427,6701.0,0.039967999,0.05848,0.96003002,0.0,8.5971,11.764000000000001,42.533001,8.5816,3.1403
3703,-0.10507000000000001,1.3226,-0.22835999999999998,0.65749,-101.79,-0.66059,-0.11262,-0.25655,1.0079,-0.33931999999999995,-0.11262,-0.16891,-0.028015001,-0.11262,-11240.0,-0.032473,0.7560600000000001,-0.11262,-0.073454998,40.209,1.5630000000000002,0.0062380000000000005,-0.068535998,-0.65367,-0.33931999999999995,-0.026772000000000004,0.041011,-0.40659,4.4114,0.8421700000000001,-0.073454998,159.98,2.2816,0.004717,0.0062380000000000005,1.6027,0.41081000000000006,0.31661,0.004069,0.066997,0.57289,0.004069,93.727997,53.519001,-0.62215,0.40417,40.525,-0.063426,-0.041370999,0.33142,0.66671,0.43828999999999996,-0.60416,0.56372,-5888.7002,0.0077999998,0.30966,0.99220002,-1.9331,9.0776,6.82,158.73,2.2995,2.7297
466,0.048343000000000004,0.66879,0.19365,1.3522,-18.971,0.15175999999999998,0.048343000000000004,0.49523,1.6479,0.33121,0.062803,0.08793200000000001,0.029337000000000002,0.048343000000000004,5049.6,0.072283,1.4952,0.048343000000000004,0.029337000000000002,56.813999,0.94714,0.0,0.029337000000000002,0.16984000000000002,0.21388000000000001,0.072283,0.0,0.75476,3.3930000000000002,0.34631999999999996,0.06778000299999999,145.72,2.5048,2.059,0.00259,1.6479,9.1344,0.38451,0.001572,0.19613,,0.0,140.78999,83.971001,0.18847,0.88569,67.985,0.0,0.0,1.1116,0.54977,0.39923000000000003,1.2909,1.4986,478.67001,0.16432001,0.14595999999999998,0.84614998,0.16095,6.4245,4.3467,121.77,2.9973,6.4225
3726,0.089741,0.29319,0.26723,1.9114,-27.743000000000002,0.061186000000000004,0.11798,2.3954,1.1638,0.70233,0.11798,0.4024,0.15389,0.11798,748.86,0.48741,3.4107,0.11798,0.12705,128.12,2.2835,0.13287000000000002,0.09664099699999999,0.081719,0.70233,0.39108000000000004,1.6653,0.60793,5.0079,0.18142,0.12705,134.13,2.7213,0.45318,0.13287000000000002,0.93263,,0.70233,0.14308999,0.42826000000000003,0.061089,0.14308999,170.92999,42.804001,0.27531,0.79969,149.12,0.10795,0.11625,1.9114,0.29319,0.36746999999999996,1.5977,1.5977,27214.0,0.14078,0.12778,0.85922003,0.0,2.8488,8.5271,115.24,3.1672,2.1125
4316,0.15502,0.5395,0.30656,1.7455,13.613,0.2817,0.18069000000000002,0.7572300000000001,1.0254,0.40853,0.18069000000000002,0.43943000000000004,0.041754998,0.18069000000000002,784.89,0.46503,1.8536,0.18069000000000002,0.030072,4.9039000999999995,1.2672,0.17767,0.025800998999999998,0.34567,0.40853,0.41746000000000005,0.30322,1.0861,4.0658,0.045637999000000005,0.030072,25.614,14.25,0.32932,0.17767,6.0499,4.9647,0.53684,0.02957,0.66199,0.071559,0.02957,27.066,22.162001,1.9204,1.5492,5.0286,0.10747000000000001,0.017887,1.3304,0.41118999999999994,0.070175,1.4474,1.902,3567.3999,0.024803,0.37947,0.9752,0.31408,74.431,16.47,24.979,14.612,21.287
3512,0.076905,0.47228000000000003,0.04652,1.1206,-20.125999999999998,-0.000842,0.076905,1.1174,0.93099,0.52772,0.077655,0.19929000000000002,0.088036999,0.076905,2103.2,0.17354,2.1174,0.076905,0.082604997,33.229,1.1247,0.0,0.082604997,0.030275999999999997,0.28359,0.17354,0.0,0.08196200000000001,4.7291,0.49061000000000005,0.17143001,199.64,1.8283,1.4939,0.025769,0.93099,9.7866,0.56325,0.027679000000000002,0.042624,3.1133,0.0,163.08,129.85001,0.90736,0.90092,43.847,-0.005057,-0.0054310001,0.9156,0.3859,0.54695,0.9297700000000001,0.99236,2493.1001,0.24214999,0.14573,0.7784,0.067316,10.984000000000002,2.8108,151.28999,2.4125,1.6403
1947,-0.09106900000000001,0.75394,0.78,11.985,123.94,-0.044904,-0.09106900000000001,0.32636,1.5407,0.24606,-0.053836,-1.2826,-0.032136001000000004,-0.09106900000000001,-5558.1,-0.06567,1.3264,-0.09106900000000001,-0.059108999,52.110001000000004,0.49506999999999995,-0.10004,-0.059108999,-0.022234,-0.13597,-0.06567,-2.6868,5.2352,2.1169,0.09845600300000001,-0.034942999,15.585999999999999,23.419,2.2055,-0.12215999999999999,1.5407,0.9240200000000001,0.929,-0.079287998,8.5083,-0.42973,-0.064930998,58.486999999999995,6.3771,-0.41403,8.8874,48.282,-0.1416,-0.091904998,1.1287,0.071005,0.042700999999999996,1.6515,6.2352,102.09,-0.079287998,-0.37011,1.0563999,2.7755,7.0044,57.236000000000004,16.820999,21.698,10.341
3111,0.03453,0.2248,0.44945,3.0503,99.117,0.0,0.042828,3.4483,1.1539,0.7752,0.076615,0.19537000000000002,0.067463003,0.042828,1054.0,0.34629,4.4483,0.042828,0.037114999999999995,47.347,1.0429,0.028002999999999997,0.029924,0.20047,0.46424,0.30938000000000004,0.8288200000000001,1.3565,3.5642,0.15264,0.037114999999999995,71.199,5.1264,4.999,0.030124,1.1539,,0.7752,0.026106,0.22203,0.1189,0.024267999,196.11,148.77,0.23069,2.3675,48.61600000000001,-0.007017,-0.0060810000000000005,2.9744,0.21921999999999997,0.19507,2.3396,2.3396,1647.7,0.026106,0.044544,0.96438998,0.0,7.709,2.4535,69.341003,5.2639,3.4827
1794,0.11095,0.60395,0.18487,1.3216,-25.221999999999998,0.28741,0.14132,0.58743,1.0588,0.35478000000000004,0.14132,0.2458,0.098169997,0.14132,957.67,0.38113,1.6558,0.14132,0.060270999000000006,41.730999,0.96409,0.17437,0.047318999,0.34544,0.35478000000000004,0.33085,0.78741,0.7697,4.1926,0.25749999,0.060270999000000006,94.762,3.8517,0.28872,0.17437,2.4164,16.949,0.38379,0.074366003,0.11459000000000001,0.07543,0.074366003,108.02,66.290001,0.41388,0.8552799999999999,44.185,0.085508,0.036467999,1.2581,0.57494,0.25961999999999996,1.4771,1.5979,2880.3,0.055550999999999996,0.31273,0.94445002,0.081774,8.7466,5.5061,89.498001,4.0783,9.7622
3639,0.020589,0.38909,0.12168,1.5263,-23.593000000000004,-0.016246,0.02461,1.5701,0.98174,0.6109100000000001,0.038765,0.10643,0.045138001,0.02461,3204.8,0.11389,2.5701,0.02461,0.025068,40.695,1.2692,0.034663,0.020972,0.24047,0.031848,0.10355999999999999,2.4489,0.18804,4.0946,0.39633,0.025068,105.31,3.4932,2.0759,0.18031,0.98174,1.5419999999999998,0.76878,0.18367,0.27443,0.23856,0.035308,107.61,66.917999,0.1881,1.0529,49.464,0.014959,0.015237,0.90699,0.23121999999999998,0.28626999999999997,0.9440700000000001,1.188,1.5263,0.18367,0.033701999999999996,0.81296998,0.25843,8.969099999999997,5.4544,85.964996,4.2459,1.5172
1005,0.029138999999999998,0.45996000000000004,0.12045,1.3435,-13.892000000000001,0.0,0.037457,1.1741,2.7542,0.54004,0.059445000000000005,0.10680999999999999,0.034433998,0.037457,1770.2,0.20619,2.1741,0.037457,0.0136,28.177999,0.9203,0.058868,0.010579999999999999,0.29711,0.50003,0.1881,2.6774,0.22775,3.6153,0.13699999,0.021583,47.375,7.7045,5.874,0.052386,2.7542,2.3687,0.64917,0.01902,0.26381,0.13189,0.021374,50.175999,21.997999,0.13704000000000002,0.73716,28.725,0.0014869999999999998,0.00053999998,1.0243,0.35068,0.12979000000000002,1.0211,1.2275,496.67001,0.01902,0.053957000000000005,0.98650002,0.20207999999999998,12.953,16.592,46.473999,7.8539,5.2077
3275,0.073607,0.19180999999999998,0.72593,5.6118,14.241,0.73352,0.073607,4.2135,1.5627,0.80819,0.083954,0.46761,0.053530999,0.073607,836.9400000000002,0.43611000000000005,5.2135,0.073607,0.047104001,156.17,0.7238,0.0,0.047104001,0.46218000000000004,0.80712,0.43611000000000005,0.0,6.2228,3.7505,0.11198,0.094208002,52.495,6.9531,5.7061,0.0031829999999999996,1.5627,,0.80819,0.0020369998999999997,0.19865,0.63658,0.0,199.03,42.855999,0.11009000000000001,1.3642,222.97,-0.010043999999999999,-0.0064269997999999995,4.6053,0.15741,0.14382,6.9279,6.9279,4086.6001,0.29960001,0.091076,0.71635002,0.0,2.3372,8.5169,36.766998,9.9273,13.395
